model,mileage,vol_engine,fuel,price(usd)
seria-3,252189,1995,2,4225.0
octavia,263000,1598,1,8975.0
a4,182560,1781,2,7225.0
seria-5,251888,1951,1,1499.75
a6,297000,2698,1,6475.0
leon,180932,1598,1,6475.0
golf,84591,1968,1,14125.0
astra,178000,1598,2,3150.0
seria-5,213512,1991,2,1172.5
golf,246000,1968,1,4999.75
insignia,302214,1956,1,4975.0
a3,193650,1598,2,4725.0
fiesta,5,999,2,20225.0
corsa,212000,1199,2,1475.0
qashqai,199000,1461,1,7975.0
sportage,234500,1685,1,10475.0
leon,67300,1395,2,13050.0
sportage,151000,1685,1,13725.0
astra,177000,1956,1,6900.0
seria-3,174216,1995,2,6725.0
focus,33200,1498,1,10725.0
megane,200000,1600,2,4625.0
seria-5,322000,2171,2,4500.0
a4,213000,1984,2,4050.0
a6,99009,1968,1,33000.0
golf,151000,1390,2,5725.0
sportage,170271,1995,1,10725.0
golf,60162,999,2,14975.0
seria-3,220000,1995,2,9650.0
golf,126158,1395,2,12725.0
fabia,210000,1198,0,1975.0
leon,169000,1984,2,4225.0
clio,171600,1149,2,3975.0
golf,191800,1390,2,5950.0
corsa,169110,1400,2,4975.0
megane,106076,1461,1,12725.0
mondeo,170500,1997,1,15125.0
a4,213231,1896,1,4225.0
i30,88630,1368,2,14225.0
astra,160930,1598,2,3725.0
fabia,192600,1390,2,3625.0
golf,74948,1598,1,18975.0
a4,188000,1984,2,7749.75
fabia,98000,1198,2,4000.0
seria-3,248237,2494,2,5500.0
golf,133000,1595,2,4975.0
a4,250000,1968,1,9249.75
fabia,248300,1422,1,2475.0
octavia,167207,1798,2,5725.0
astra,177400,1364,0,2225.0
insignia,191000,1956,1,8725.0
mondeo,98133,1997,1,15067.5
astra,144200,1796,2,3575.0
octavia,294000,1598,1,6975.0
corsa,149000,1229,2,3725.0
sportage,140000,1591,2,11725.0
octavia,89000,1984,2,28725.0
clio,189189,1149,2,1999.75
passat,65663,1395,2,19650.0
corsa,173000,998,1,2475.0
qashqai,143000,1598,1,9475.0
a3,195000,1984,2,4225.0
mondeo,249000,1997,1,6825.0
insignia,290000,1956,1,5975.0
leon,40000,1390,2,7225.0
leon,141000,1984,2,4225.0
octavia,149677,1598,1,17449.75
a4,241000,1968,1,6600.0
astra,61500,1399,2,10875.0
corsa,5,1199,2,15725.0
megane,185328,1598,2,999.75
focus,197008,1596,2,2249.75
fiesta,155000,1999,2,3375.0
passat,235000,1968,1,3225.0
focus,200999,1596,2,3225.0
golf,170000,1968,1,16499.75
a3,192000,1984,2,7225.0
focus,99514,1499,1,12225.0
fiesta,26028,999,2,20100.0
passat,333312,1968,1,3611.0
megane,200000,2000,1,4975.0
clio,105428,1618,2,10975.0
seria-3,217000,1995,2,8000.0
astra,200000,1598,1,8979.0
mondeo,269000,1997,1,11725.0
leon,171900,1197,2,8475.0
focus,101444,1596,2,12225.0
astra,149678,1399,2,11475.0
seria-3,250000,1895,2,3225.0
fiesta,148000,1388,2,4375.0
octavia,170000,1984,2,14975.0
astra,200000,1686,1,5975.0
insignia,196529,1796,0,7000.0
seria-5,42250,1995,1,24999.75
i30,225100,1396,2,6750.0
passat,41638,1498,2,27475.0
fiesta,198000,1596,2,4725.0
octavia,31247,1984,2,23725.0
passat,299000,1781,2,824.75
fabia,292000,1422,1,1875.0
ceed,5,1482,2,23150.0
fiesta,78733,1299,2,2488.75
seria-3,247211,1995,2,1499.75
mondeo,155000,2300,2,7225.0
fiesta,139200,1242,2,4725.0
i30,262122,1582,1,3725.0
astra,50000,1598,1,13975.0
golf,208000,1390,2,6225.0
corsa,145700,1398,2,8450.0
seria-5,243500,2494,2,2499.75
golf,145505,1968,1,16225.0
a4,101363,1798,2,8450.0
corsa,268000,1229,0,4925.0
e-klasa,308000,2143,1,11475.0
seria-3,227000,1596,2,1475.0
c-klasa,280000,1796,2,3749.75
clio,180000,1149,2,1625.0
insignia,209800,1956,1,9475.0
sportage,191500,1685,1,10750.0
a6,67000,1999,2,27225.0
a4,236101,1968,1,7375.0
a3,240000,1968,1,8975.0
passat,158894,1968,1,18975.0
astra,243540,1686,1,875.0
ceed,130000,1396,1,8975.0
seria-3,244000,1995,1,7225.0
clio,210000,1461,1,1475.0
astra,110800,1686,1,7450.0
megane,164880,1598,2,2125.0
astra,240700,1686,1,5850.0
seria-5,300000,1995,1,5975.0
a3,68000,1968,1,9475.0
astra,176000,1910,1,3749.75
focus,196526,1560,1,3350.0
passat,93123,1390,2,7487.5
astra,285600,1700,1,2725.0
seria-5,210000,1995,1,13500.0
sportage,55000,1591,2,25975.0
fiesta,181023,1388,0,4999.75
astra,182000,1686,1,2875.0
astra,189900,1796,2,4166.5
passat,162540,1968,1,27475.0
c-klasa,156000,1796,2,10475.0
fiesta,94392,1084,2,11749.75
golf,270000,1598,1,7000.0
a4,199823,1781,2,5225.0
corsa,113000,1398,0,10725.0
mondeo,270000,1997,1,5375.0
qashqai,18940,1332,2,23225.0
i30,134000,1396,2,5475.0
leon,159430,1598,1,10375.0
qashqai,200500,1997,2,6725.0
octavia,123112,1395,2,17475.0
ceed,133000,1396,2,3850.0
megane,191200,1397,2,4400.0
c-klasa,244000,1598,1,13750.0
seria-5,232000,1997,2,16975.0
ceed,99000,1591,2,14425.0
seria-3,231243,1995,2,5950.0
a6,270000,2698,1,6475.0
fiesta,53055,1242,2,4875.0
ceed,46852,1591,2,11725.0
seria-5,270000,1995,1,9875.0
leon,160000,1798,2,8225.0
seria-3,193000,1995,2,3375.0
golf,65000,1000,2,14975.0
c-klasa,232799,1796,2,9500.0
mondeo,218000,1999,2,8875.0
insignia,223121,1956,1,6400.0
fabia,120000,1198,2,4124.75
octavia,272550,1896,1,6475.0
passat,86120,1968,1,21494.25
clio,54000,1461,1,8700.0
sportage,97251,1591,2,17475.0
fabia,147212,1598,2,4725.0
octavia,271000,1968,1,4225.0
fabia,144670,999,2,8000.0
a4,108958,1968,1,26875.0
seria-3,71000,1995,1,19000.0
octavia,179619,1968,1,14475.0
clio,13140,999,2,16975.0
clio,129000,1149,2,3749.75
passat,73000,1968,1,32475.0
leon,201000,1598,1,8325.0
focus,130353,999,2,7250.0
sportage,242000,1991,1,4125.0
seria-5,74000,1995,1,22725.0
seria-3,87000,1995,2,8375.0
focus,161000,1560,1,6225.0
a6,192400,1968,1,14325.0
passat,234000,1598,1,5250.0
octavia,1,1498,2,29775.0
octavia,161200,1798,2,5999.75
c-klasa,259000,2148,1,7750.0
e-klasa,242000,1950,1,19750.0
passat,240000,1896,1,1172.5
focus,175000,1560,1,5475.0
clio,57000,1461,1,11725.0
astra,250000,1956,1,5975.0
leon,217000,1390,2,4475.0
focus,97372,1596,2,5000.0
insignia,202000,1998,0,9225.0
mondeo,301000,1753,1,3225.0
passat,167000,1968,1,14975.0
astra,192900,1956,1,5925.0
a3,198000,1984,2,8225.0
astra,23097,1342,2,20725.0
seria-3,198000,1995,2,4225.0
clio,58350,1149,2,11475.0
focus,103100,1999,2,9350.0
a4,144404,1968,1,13875.0
sportage,40833,1591,2,21500.0
i30,91000,1396,2,9225.0
ceed,226000,1591,2,3500.0
a4,205000,1968,1,2125.0
fiesta,196000,1560,1,5975.0
insignia,212300,1956,1,6225.0
a6,251460,2698,1,7500.0
seria-3,221000,2000,1,2725.0
insignia,51089,1598,2,16722.25
insignia,165000,1956,1,11249.75
qashqai,166000,1461,1,14375.0
octavia,266000,1395,2,12475.0
astra,58481,1399,2,13475.0
astra,189764,1796,2,4225.0
megane,131000,1397,2,8225.0
i30,129500,1396,1,6700.0
focus,250000,1596,2,2725.0
mondeo,273000,1997,1,7975.0
ceed,101630,1582,1,12475.0
insignia,155000,1956,1,5875.0
astra,130060,1399,2,12475.0
a3,54297,1984,2,22475.0
sportage,210000,1975,2,5475.0
insignia,247000,1956,1,11225.0
fiesta,161890,1242,2,4475.0
corsa,98962,1229,2,6625.0
i30,72000,1368,2,10475.0
astra,175800,1364,2,6975.0
fiesta,168085,1299,2,2225.0
insignia,229400,1956,1,5975.0
a3,199000,1968,1,13499.75
a4,190000,1781,2,2000.0
focus,38050,1498,1,15497.5
octavia,48346,1984,2,28750.0
golf,101410,1598,1,17475.0
qashqai,25115,1461,1,24225.0
fabia,92000,999,2,10975.0
golf,242000,1900,1,4737.5
insignia,175000,1798,2,7225.0
mondeo,161000,1999,2,4999.75
seria-3,249000,1995,1,4750.0
c-klasa,218253,1796,2,3925.0
i30,1,998,2,22066.5
a4,239000,1968,1,16925.0
astra,149000,1796,2,2125.0
seria-5,195000,1995,1,29999.75
seria-3,89700,1995,1,21375.0
a4,173400,1896,1,6475.0
qashqai,197000,1997,2,7200.0
golf,24900,1498,2,18999.75
i30,160000,1396,2,7875.0
golf,150108,1390,2,2725.0
leon,205055,1595,2,3550.0
golf,188700,1595,2,2950.0
golf,180000,1390,2,6175.0
seria-1,214000,1596,2,4000.0
mondeo,144676,1999,2,5975.0
passat,302478,1968,1,2225.0
golf,185043,1598,2,2550.0
insignia,74000,1490,2,19475.0
megane,167900,1870,1,3250.0
passat,10500,1498,2,20250.0
golf,94058,1598,1,12475.0
seria-3,138000,1995,1,20975.0
octavia,220000,1197,2,4625.0
golf,179000,1598,1,9725.0
mondeo,64000,1997,1,29975.0
fabia,196000,1198,2,2725.0
golf,32814,1498,2,24975.0
mondeo,173000,1798,2,2225.0
octavia,91300,1984,2,29475.0
qashqai,66000,1461,1,21925.0
seria-3,185590,1796,2,3125.0
golf,278000,1896,1,1475.0
leon,163098,1595,2,4650.0
ceed,136000,1396,2,4725.0
insignia,255841,1956,1,6725.0
a4,86782,1984,2,14125.0
focus,86000,1596,2,9225.0
mondeo,177000,1997,1,13975.0
seria-3,126000,1995,2,8725.0
fabia,81500,999,2,8737.5
astra,161000,1598,1,10725.0
golf,93641,1984,2,28750.0
octavia,129914,1598,1,14725.0
octavia,99000,1968,1,19225.0
seria-3,320000,1995,2,4875.0
insignia,98000,1956,1,22225.0
sportage,46000,1591,2,23175.0
seria-3,239000,1995,1,13975.0
fabia,262000,1198,0,2749.75
seria-3,74100,1995,1,25475.0
mondeo,223000,2521,2,6475.0
a4,212000,1595,0,3875.0
insignia,113200,1998,2,13725.0
a4,265000,1984,2,4625.0
clio,167000,1149,2,2925.0
corsa,240406,973,2,737.5
clio,20500,898,2,11475.0
insignia,221700,1956,1,6112.5
insignia,194146,1796,0,7975.0
c-klasa,79850,1991,2,6875.0
focus,160000,1498,1,11250.0
qashqai,152000,1997,2,8725.0
seria-5,199000,1995,1,12875.0
golf,49656,1598,1,19975.0
astra,230000,1600,2,3175.0
a3,204000,1595,2,3125.0
fabia,106796,999,2,9000.0
fiesta,48000,1242,2,8150.0
insignia,197000,1956,1,6875.0
a3,54413,1498,2,20975.0
a3,9000,1984,2,26475.0
passat,218377,1896,1,5350.0
mondeo,254707,1998,1,1875.0
fiesta,140850,1299,2,1900.0
mondeo,49706,1997,1,28475.0
astra,167708,1364,2,6975.0
insignia,220000,1956,1,8225.0
seria-3,200000,1995,2,4725.0
ceed,10,998,2,17272.5
passat,295000,1896,1,4450.0
focus,13588,2261,2,31000.0
astra,108800,1398,2,5975.0
seria-3,57835,1998,2,34225.0
a4,238000,1984,2,2225.0
qashqai,173000,1461,1,13225.0
megane,213000,1598,0,5700.0
focus,190000,1560,1,7225.0
seria-5,228000,1995,1,12200.0
a4,330000,2698,1,8625.0
mondeo,137000,1560,1,11875.0
focus,76000,998,2,6875.0
corsa,88847,1398,0,9675.0
astra,199087,1598,2,6225.0
sportage,62000,1685,1,21225.0
a4,71257,1968,1,33725.0
i30,222226,1396,2,4725.0
focus,63350,999,2,10250.0
mondeo,322000,1997,1,5950.0
leon,236828,1896,1,3475.0
passat,66750,1968,1,23999.75
astra,63568,1400,2,15975.0
fabia,48000,999,2,12499.75
megane,91000,1461,1,12725.0
passat,105096,1390,2,11125.0
megane,144000,1461,1,8475.0
passat,226770,1968,1,4975.0
mondeo,133206,1498,2,13375.0
ceed,89000,1368,2,15725.0
i30,230000,1582,1,3475.0
a3,31000,1968,1,37499.75
passat,267000,1968,1,6475.0
mondeo,184700,1560,1,11472.5
i30,130800,1396,2,5625.0
qashqai,46301,1332,2,26975.0
golf,285000,1390,0,875.0
seria-5,99600,1995,1,30999.75
focus,151643,998,2,6475.0
mondeo,218000,1798,2,1950.0
a6,162810,2698,1,6975.0
clio,79166,1197,2,12449.75
insignia,279898,1956,1,7725.0
megane,31982,1461,1,21225.0
corsa,188000,1364,2,3425.0
sportage,110100,1685,1,14975.0
a3,202000,1600,2,2975.0
passat,198000,1968,1,19225.0
seria-1,183000,1596,2,3975.0
focus,159000,1596,2,2475.0
insignia,303000,1956,1,6725.0
a6,185634,1968,1,23000.0
leon,227000,1968,1,9500.0
seria-3,136000,1995,1,27644.25
insignia,117000,1956,1,14225.0
a4,209000,1968,1,5374.75
fiesta,70538,998,2,9250.0
i30,204000,1396,2,3500.0
i30,80918,1368,2,10475.0
passat,42000,1598,1,17373.75
a4,266125,1968,1,5375.0
seria-5,249500,1995,1,16475.0
seria-5,121440,1995,1,25875.0
a3,250000,1968,1,8225.0
mondeo,225000,1997,1,5700.0
focus,148000,1560,1,8725.0
fabia,65000,1197,2,9175.0
a4,168000,1968,1,23725.0
qashqai,1,1332,2,26875.0
corsa,230000,1364,2,1875.0
a3,26000,1498,2,30250.0
fiesta,95000,1242,2,4375.0
a3,205000,1595,0,2499.75
seria-3,200300,1995,1,14975.0
seria-3,210005,1995,2,3125.0
golf,73000,1197,2,7750.0
qashqai,10,1332,2,37500.0
golf,185000,1390,2,5250.0
seria-3,191000,1995,2,2387.5
clio,144000,1149,2,2250.0
fiesta,58822,1242,2,7225.0
fiesta,175700,1596,0,7472.25
passat,290120,1968,1,3100.0
fabia,95000,999,2,8725.0
a6,245000,1968,1,19500.0
a4,167000,1595,2,6225.0
e-klasa,199379,1796,2,5499.75
megane,209000,1598,1,15725.0
octavia,175000,1968,1,18725.0
a4,110000,1984,2,21250.0
mondeo,202000,1997,1,14300.0
golf,175303,1896,1,4225.0
golf,232000,1390,2,1747.5
passat,188367,1968,1,9225.0
seria-3,218000,1995,1,18725.0
i30,137000,1396,2,7975.0
golf,134200,1395,2,12000.0
fabia,198000,1598,2,3747.5
qashqai,5,1332,2,35762.5
insignia,204394,1956,1,5975.0
octavia,87323,1598,1,19975.0
a4,240000,1798,2,11975.0
sportage,250000,1591,2,9225.0
seria-3,290000,1995,1,2225.0
c-klasa,172000,1796,2,12500.0
golf,199800,1598,1,10225.0
megane,28820,1332,2,19975.0
leon,44218,1498,2,18225.0
fabia,184324,999,0,8975.0
a6,240000,1968,1,8225.0
corsa,124739,1398,2,7475.0
leon,199000,1984,2,4600.0
insignia,175000,1800,2,6475.0
a4,162000,1984,2,5725.0
seria-3,269000,1995,1,3737.5
a4,293850,1968,1,6475.0
focus,209000,1560,1,5124.75
astra,10,1496,1,26300.0
megane,194000,1998,0,5999.75
focus,163470,1560,1,3975.0
astra,190000,1598,2,3749.75
a3,134000,1598,1,8625.0
a4,227000,1968,1,7725.0
clio,70000,1149,2,7249.75
sportage,158772,1991,1,6250.0
ceed,104003,1591,2,5574.75
fiesta,71158,998,2,10475.0
a4,210000,1968,1,12250.0
golf,128700,1395,2,14999.75
c-klasa,46500,1991,2,35475.0
insignia,162000,1956,1,6225.0
astra,172020,1686,1,6725.0
a3,72000,1968,1,9200.0
seria-3,155000,1995,1,25925.0
a6,186329,1968,1,18975.0
octavia,103000,2000,1,20475.0
astra,125000,1364,2,4550.0
golf,139329,1598,1,14125.0
megane,221084,1461,1,7500.0
megane,153000,1397,2,7475.0
octavia,146000,1598,1,13725.0
mondeo,199877,1997,1,6475.0
focus,263000,1560,1,6250.0
fabia,140000,1598,2,5725.0
corsa,214731,1248,1,2975.0
corsa,196548,1248,1,2600.0
insignia,220000,2000,1,13749.75
a6,96576,1968,1,35854.5
qashqai,1,1332,2,30750.0
megane,239432,1598,2,3475.0
octavia,153454,1598,1,9250.5
a3,97325,1968,1,19700.0
qashqai,55800,1461,1,23475.0
a4,247000,1968,1,22400.0
clio,160000,1618,2,12125.0
seria-1,246000,1995,1,4999.75
a6,269000,2393,0,7225.0
focus,91200,1499,1,12475.0
leon,130800,1600,1,14975.0
seria-3,210000,1995,1,11747.5
fiesta,123000,1242,2,4975.0
focus,67500,1560,1,6250.0
corsa,188796,1398,0,6750.0
golf,258000,1598,1,5725.0
a4,290000,1968,1,2875.0
octavia,29000,1968,1,37475.0
astra,159000,1686,1,5250.0
qashqai,216310,1995,1,8500.0
c-klasa,194000,1796,2,4987.5
astra,150094,1598,2,9125.0
corsa,72000,1398,2,4625.0
golf,184500,1390,2,3075.0
astra,195753,1956,1,6250.0
octavia,96313,1395,2,18725.0
golf,191000,1390,2,4875.0
i30,95000,1582,1,12975.0
seria-3,287800,1995,1,10925.0
passat,173794,1968,1,19975.0
c-klasa,229000,2148,1,7500.0
qashqai,230000,1997,2,6625.0
golf,117000,1968,1,14725.0
astra,251899,1598,2,1749.75
clio,1023,999,2,18475.0
i30,184731,1396,2,4499.75
golf,250000,1598,1,8875.0
astra,80000,1364,2,7749.75
a6,333000,2698,1,6725.0
focus,181000,1596,2,4125.0
megane,237000,1870,1,2425.0
passat,249000,1598,1,7499.75
fabia,37337,1198,2,6000.0
seria-5,330000,1995,2,6000.0
clio,143321,1149,2,1475.0
insignia,92000,1598,1,20295.0
astra,240000,1686,1,1475.0
clio,38000,1197,2,11725.0
golf,149000,1197,2,8225.0
fiesta,233000,1999,0,2700.0
seria-5,179000,2497,2,5625.0
astra,166964,1598,1,12474.75
astra,247908,1364,0,3225.0
focus,77001,1596,2,7475.0
leon,140000,1595,2,4650.0
octavia,69700,1200,2,14225.0
focus,171448,1596,2,3975.0
seria-5,270000,1995,1,12500.0
mondeo,126987,1997,1,17425.0
a3,95000,1968,1,2725.0
megane,138625,1598,2,4975.0
octavia,219802,1197,2,8725.0
seria-1,104991,1598,2,11975.0
ceed,179000,1396,2,5250.0
sportage,178000,1685,1,12450.0
a4,247944,1984,2,3975.0
focus,47100,1498,1,14975.0
a6,280123,2698,1,6625.0
a3,199000,1390,2,6687.5
passat,162400,1968,1,20725.0
sportage,59000,1591,2,14999.75
golf,174000,1598,1,8625.0
corsa,175000,1248,1,2737.5
i30,46500,1353,2,16950.0
c-klasa,65000,1991,2,29750.0
corsa,114835,1398,2,9225.0
clio,13450,999,2,16725.0
golf,34437,999,2,14975.0
octavia,248253,1598,1,13475.0
golf,221324,1968,1,5125.0
ceed,17310,1353,2,16975.0
astra,138000,1598,1,10175.0
astra,220000,1686,1,4475.25
qashqai,172000,1598,2,8125.0
focus,310000,1560,1,2725.0
corsa,181000,1229,2,4225.0
passat,253165,1598,1,11950.0
mondeo,242000,1997,1,7225.0
clio,178567,1149,2,2750.0
astra,140600,1998,2,6550.0
leon,154000,1896,1,3725.0
insignia,189000,1956,1,5725.0
a6,193000,1968,1,19425.0
seria-5,258112,1995,1,10400.0
seria-3,189000,1995,1,16225.0
octavia,90090,1390,2,6500.0
octavia,150685,1390,2,4475.0
c-klasa,143787,1796,2,8747.5
corsa,256294,1400,2,3225.0
golf,148476,1498,2,16950.0
leon,160000,1200,2,11975.0
e-klasa,167000,2000,1,31725.0
clio,208245,1149,2,999.75
mondeo,134000,1999,2,13725.0
fiesta,286000,1399,1,2975.0
megane,158000,1598,2,5350.0
seria-1,190000,1599,2,5475.0
fiesta,59000,1242,2,5475.0
passat,189789,1798,2,9975.0
seria-3,240000,1796,2,1725.0
a4,265462,1781,2,4975.0
seria-5,229214,1995,1,11725.0
seria-3,140000,1995,1,21975.0
seria-3,160000,1995,1,24446.25
sportage,109000,1998,0,12375.0
seria-3,284000,1796,0,1800.0
a6,255000,2698,1,4500.0
insignia,234000,1956,1,7225.0
fabia,31000,999,0,14225.0
c-klasa,213000,1796,2,2475.0
golf,241000,1598,2,3925.0
a6,33000,2000,2,23250.0
seria-5,233000,1995,1,11500.0
i30,134000,1582,1,5475.0
passat,65155,1798,2,24975.0
golf,230000,1900,1,3997.5
fabia,174125,1198,2,3375.0
corsa,226000,1398,2,3725.0
c-klasa,304000,1796,2,6225.0
seria-3,187000,1995,2,2225.0
i30,159632,1396,2,8725.0
a6,266000,2698,1,9975.0
golf,338121,1598,1,5975.0
astra,65497,1399,2,17725.0
focus,187000,1560,1,2725.0
a4,311100,1896,1,1575.0
astra,131000,1598,2,7475.0
mondeo,176295,1997,1,13250.0
clio,261000,1461,1,3625.0
qashqai,162864,1997,2,9975.0
astra,212000,1686,1,6225.0
clio,45500,1149,2,3475.0
a6,235000,2393,2,3725.0
fiesta,190000,1560,1,4249.75
golf,145000,1197,2,5125.0
corsa,160000,1229,2,3225.0
e-klasa,28554,2143,1,18750.0
fabia,5,999,2,16375.0
seria-3,181000,1995,2,4725.0
octavia,245000,1598,1,7995.0
octavia,133000,1598,1,14725.0
a3,236000,1595,2,7450.0
i30,119700,1582,1,9225.0
seria-3,298000,1995,1,12225.0
clio,67780,1461,1,10250.0
octavia,141676,1395,2,14975.0
astra,256000,1686,1,4625.0
a4,252300,1595,2,1875.0
golf,103132,1798,2,14750.0
c-klasa,142000,2143,1,27475.0
insignia,209000,1598,2,7475.0
a3,199256,1968,1,6749.75
a6,319800,2698,1,4975.0
clio,70589,1149,2,9375.0
octavia,58850,1798,2,19997.5
passat,274603,1598,2,2725.0
passat,147867,1968,1,19975.0
megane,1,1332,2,32462.5
seria-1,189365,1995,2,4975.0
ceed,120000,1396,2,5875.0
clio,185000,1998,2,6125.0
a3,174000,1598,1,8975.0
fabia,108000,999,2,7475.0
ceed,237000,1582,1,7972.5
qashqai,188000,1598,2,9650.0
sportage,267000,1975,0,5975.0
megane,240000,1870,1,4225.0
clio,72200,1149,2,3750.0
sportage,103000,1998,2,13725.0
a6,208000,2698,1,8700.0
focus,180000,1997,1,3625.0
sportage,145000,1998,1,6650.0
ceed,220000,1582,1,7725.0
passat,197782,1968,1,8500.5
focus,144000,1998,1,15225.0
focus,137800,1498,1,13175.0
mondeo,169250,2000,1,14975.0
megane,218000,1397,2,5475.0
leon,325000,1781,0,1550.0
octavia,71638,1598,1,19775.0
clio,177000,1149,2,950.0
qashqai,33023,1197,2,18975.0
seria-3,225000,1995,1,7475.0
qashqai,115000,1461,1,14225.0
c-klasa,226000,1796,2,4497.5
a4,187000,1798,2,8875.0
seria-1,81965,1598,2,12000.0
passat,300000,1798,2,4700.0
a4,199000,1968,1,14675.0
leon,197300,1598,1,6900.0
seria-5,274500,2494,2,4225.0
c-klasa,47859,1950,1,35000.0
astra,130000,1598,2,3725.0
astra,216720,1598,2,4225.0
astra,67155,1400,2,11975.0
c-klasa,70000,2143,1,27250.0
astra,84331,1399,2,17225.0
octavia,106496,1395,2,17475.0
seria-5,100801,1995,1,20725.0
octavia,221456,1598,1,8700.0
a3,307000,1968,1,2500.0
golf,28500,1395,2,17725.0
octavia,169000,1598,1,13475.0
clio,123000,898,2,7125.0
i30,178000,1396,2,4725.0
a6,182416,2773,2,8737.5
seria-3,185949,1796,2,2675.0
mondeo,181123,2521,2,6225.0
golf,282000,1984,2,4225.0
ceed,131000,1396,2,5250.0
megane,149000,1598,2,4975.0
corsa,207062,1686,1,650.0
fabia,1,999,2,22237.5
i30,166900,1396,2,4475.0
octavia,46412,1598,1,19975.0
golf,6806,999,2,21475.0
qashqai,86000,1598,2,10475.0
astra,114000,1364,2,6725.0
a6,251400,2698,1,4249.75
corsa,50539,1398,2,7725.0
mondeo,256000,1560,1,7226.25
seria-5,194000,1995,1,15750.0
astra,71426,1399,2,16975.0
sportage,225142,1685,1,10625.0
mondeo,255000,1753,1,4975.0
fabia,149083,999,0,6625.0
a4,184000,1595,2,875.0
seria-3,320000,2494,2,2225.0
mondeo,192000,1997,1,7975.0
seria-1,177226,1598,2,10625.0
a4,174572,1984,2,3249.75
qashqai,167000,1997,2,9475.0
corsa,151000,1229,2,6225.0
golf,17820,999,2,14625.0
a3,247000,1896,1,6725.0
focus,44800,1596,2,12375.0
qashqai,202000,1995,1,8975.0
a4,280000,1968,1,8750.0
a3,273407,1968,1,5875.0
clio,187000,1149,2,3475.0
passat,137000,1968,1,11625.0
a4,79000,1968,1,18125.0
c-klasa,208227,1998,2,2950.0
e-klasa,149000,1796,2,12475.0
mondeo,221000,1997,1,5112.5
a6,277200,1984,2,8725.0
a3,9150,1498,2,34975.0
octavia,83653,1498,2,19975.0
i30,119000,1396,2,8225.0
octavia,185700,1968,1,22475.0
a4,80800,1984,2,26125.0
golf,183159,1984,2,1975.0
insignia,66000,1956,1,18725.0
mondeo,160000,1997,1,20875.0
astra,214000,1364,0,6475.0
astra,219777,1956,1,5700.0
golf,180000,1984,2,10225.0
astra,229000,1998,2,3475.0
ceed,240000,1591,0,3950.0
passat,124658,1798,2,22475.0
megane,100000,1397,2,5625.0
megane,70108,1197,2,14975.0
a3,249000,1984,2,4475.0
qashqai,128700,1461,1,8975.0
qashqai,175200,1598,2,6875.0
a6,214000,2773,2,7975.0
seria-3,265000,2171,2,3125.0
focus,201671,1560,1,8975.0
megane,129179,1461,1,2475.0
leon,162080,1390,2,6125.0
c-klasa,280000,1796,2,3225.0
c-klasa,207200,1796,2,2125.0
seria-1,45000,1499,2,24250.0
corsa,170000,973,2,1249.75
corsa,182000,1248,1,1950.0
focus,119000,1596,0,11450.0
a3,65000,1798,2,15750.0
seria-3,186612,1995,2,7225.0
fiesta,265000,1242,0,1412.5
sportage,218164,1998,1,11675.0
seria-5,157779,1995,1,29450.0
clio,4590,999,2,17975.0
golf,222000,1984,2,8950.0
golf,222316,1968,1,10975.0
i30,65000,1368,2,14975.0
a4,229000,1968,1,6725.0
mondeo,90000,2000,1,16725.0
a4,237000,1968,1,4975.0
a6,230100,2393,2,5975.0
a6,330000,2698,1,6225.0
passat,47800,1798,2,32475.0
seria-3,250000,2497,2,7475.0
clio,143000,1461,1,11249.75
a6,277100,1984,2,8475.0
mondeo,269000,1997,1,3625.0
a4,223000,1968,1,7725.0
e-klasa,214000,2148,1,4700.0
astra,98000,1598,1,13125.0
seria-3,241362,1995,2,3225.0
golf,167907,1598,1,13225.0
megane,1,1332,2,25761.5
golf,120251,1600,1,13475.0
sportage,150201,1975,2,4975.0
a6,89950,2393,2,5500.0
insignia,116300,1998,2,6975.0
insignia,210000,1956,1,3325.0
golf,85000,1968,1,15750.0
astra,6200,1496,1,16950.0
seria-3,269000,1995,1,5950.0
a4,196985,1968,1,10749.75
sportage,102297,1591,2,16725.0
focus,276391,1999,0,2975.0
leon,200000,1595,2,3975.0
golf,47200,1595,2,7499.75
leon,5,1498,2,28950.0
golf,192000,1390,2,2750.0
a3,181000,1595,2,3675.0
a4,286000,1896,1,4475.0
golf,219900,1968,1,14975.0
fiesta,96000,1299,2,2749.75
a3,27173,1500,2,27462.5
golf,179000,1390,2,2975.0
seria-3,269185,2494,2,5750.0
